history_id,from_stage,to_stage,moved_at,total_moves,days_since_creation,current_stage_duration,value,sector,prioridade,target
e54de3a1-4572-4e8c-8207-5fd746db25eb,Negociação,Fechamento,2025-04-08,3,24,11,22918,Serviços,Média,provável
927ab119-00e4-40d6-b714-67abc4727cbd,Fechamento,Fechamento,2025-04-14,4,30,6,22918,Serviços,Média,muito provável
129a02ee-0287-4472-8055-bda747e1006a,Análise de Perfil,Conversa com o Cliente,2025-05-11,1,14,14,35477,Tecnologia,Média,pouco provável
0ebe1d3c-d3c3-4e77-aaa7-c523a635f20a,Conversa com o Cliente,Conversa com o Cliente,2025-05-22,2,25,11,35477,Tecnologia,Média,pouco provável
04716394-fde9-4ba5-b2bd-5122207e3b76,Conversa com o Cliente,Negociação,2025-05-27,3,30,5,35477,Tecnologia,Média,provável
40b321fa-68ee-48b2-8f41-8ac9790d28e4,Negociação,Fechamento,2025-06-09,4,43,13,35477,Tecnologia,Média,muito provável
cc40db70-d433-4bb0-8004-40cdaf12b2fb,Análise de Perfil,Conversa com o Cliente,2025-05-16,1,12,12,12179,Tecnologia,Baixa,pouco provável
41d53204-b9f3-4085-ba39-db9ccf3c95d7,Conversa com o Cliente,Negociação,2025-05-17,2,13,1,12179,Tecnologia,Baixa,pouco provável
81535f64-35d6-4474-aa3b-0c75c733d173,Negociação,Negociação,2025-05-20,3,16,3,12179,Tecnologia,Baixa,pouco provável
140482e4-b1c8-4121-9735-698a45fe63ce,Negociação,Fechamento,2025-06-04,4,31,15,12179,Tecnologia,Baixa,pouco provável
d10ea77f-fc04-4126-a241-26c336c67b76,Fechamento,Fechamento,2025-06-09,5,36,5,12179,Tecnologia,Baixa,pouco provável
79cb96f6-b57a-48b8-a88f-8acbbe71d04b,Fechamento,Fechamento,2025-06-11,6,38,2,12179,Tecnologia,Baixa,provável
efdb98ce-112f-4d6e-ac58-b2727dce20e5,Análise de Perfil,Conversa com o Cliente,2025-11-20,1,3,3,35718,Tecnologia,Média,provável
abf7bb03-b89c-475a-a439-07e2cfdeeb57,Conversa com o Cliente,Negociação,2025-11-26,2,9,6,35718,Tecnologia,Média,provável
0233f9bc-1d99-4a2a-bce1-e84f108d7054,Negociação,Fechamento,2025-12-09,3,22,13,35718,Tecnologia,Média,muito provável
9e99f161-1197-4a63-adc5-174326b47373,Análise de Perfil,Análise de Perfil,2025-09-16,1,5,5,48738,Indústria,Baixa,pouco provável
7fa58b7e-1b7a-4929-9de6-e4bd9254a246,Análise de Perfil,Conversa com o Cliente,2025-09-17,2,6,1,48738,Indústria,Baixa,pouco provável
55c707bd-d25a-4c21-9beb-7355e072c5d3,Análise de Perfil,Conversa com o Cliente,2025-03-05,1,9,9,29138,Serviços,Média,pouco provável
ed0c6640-5337-4bed-91b2-b93e72c9dcc1,Conversa com o Cliente,Negociação,2025-03-08,2,12,3,29138,Serviços,Média,provável
7a6c4081-70af-43b2-bd0f-7d22d9c52c66,Negociação,Fechamento,2025-03-17,3,21,9,29138,Serviços,Média,provável
d940326f-de87-4ceb-9239-11d5b7d27162,Fechamento,Fechamento,2025-04-01,4,36,15,29138,Serviços,Média,muito provável
829c3b94-7abe-42c1-915e-bda86f4d9463,Análise de Perfil,Conversa com o Cliente,2025-03-20,1,9,9,8806,Saúde,Média,pouco provável
5f293cd5-2395-412f-af1e-0da744f78f44,Conversa com o Cliente,Negociação,2025-04-04,2,24,15,8806,Saúde,Média,provável
8f690bd1-5eb5-4a3f-b08f-d0972e2e7af0,Negociação,Fechamento,2025-04-13,3,33,9,8806,Saúde,Média,provável
c1f9e0e6-5f64-4e02-a2d8-876828ca7f84,Fechamento,Fechamento,2025-04-15,4,35,2,8806,Saúde,Média,muito provável
06ad95bc-a354-4e58-a17d-ce2b84848f62,Análise de Perfil,Conversa com o Cliente,2025-01-18,1,1,1,9666,Saúde,Alta,provável
e3465076-4cf0-445e-9fff-ce783c8a3eba,Conversa com o Cliente,Conversa com o Cliente,2025-01-25,2,8,7,9666,Saúde,Alta,provável
c75ffc75-1b45-403a-b331-8c5b8fec6c38,Conversa com o Cliente,Conversa com o Cliente,2025-02-04,3,18,10,9666,Saúde,Alta,provável
7936e305-055f-41e9-9f8c-20d0688be3b3,Conversa com o Cliente,Negociação,2025-02-15,4,29,11,9666,Saúde,Alta,provável
7b6aa08f-75cc-4623-83de-ce378dcd074d,Negociação,Fechamento,2025-02-21,5,35,6,9666,Saúde,Alta,muito provável
1854ca09-ab0c-4692-8635-520ca90b1c1b,Análise de Perfil,Conversa com o Cliente,2025-11-30,1,11,11,15556,Comércio,Baixa,pouco provável
5f1154b0-72ef-4d8f-90ea-b7f34fc3464a,Conversa com o Cliente,Conversa com o Cliente,2025-12-05,2,16,5,15556,Comércio,Baixa,pouco provável
8232f7da-611f-4572-bbad-6be2d4aa6611,Conversa com o Cliente,Negociação,2025-12-19,3,30,14,15556,Comércio,Baixa,pouco provável
fd6852d8-69aa-499b-8da0-8bf7a8c14fbd,Negociação,Negociação,2025-12-22,4,33,3,15556,Comércio,Baixa,pouco provável
cb7b1230-c8ec-4256-8f86-3f101fe98924,Negociação,Fechamento,2025-12-31,5,42,9,15556,Comércio,Baixa,provável
8645261a-a2e2-4b63-91bb-025c16e70729,Fechamento,Fechamento,2026-01-10,6,52,10,15556,Comércio,Baixa,pouco provável
49c468c6-e5ce-40b4-bf80-24b1cc6d028d,Fechamento,Fechamento,2026-01-16,7,58,6,15556,Comércio,Baixa,pouco provável
a42c47d7-128d-4ccd-a494-74fd56546b06,Fechamento,Fechamento,2026-01-24,8,66,8,15556,Comércio,Baixa,provável
6bc79f6b-3c52-47cb-9c67-38f5fdc93df9,Análise de Perfil,Conversa com o Cliente,2025-04-23,1,3,3,27751,Indústria,Baixa,pouco provável
127613e0-967a-4ded-be2f-f3a6f9cf80d1,Conversa com o Cliente,Negociação,2025-05-08,2,18,15,27751,Indústria,Baixa,provável
f43d8374-5035-4ff6-b6fe-18967eefe364,Negociação,Negociação,2025-05-20,3,30,12,27751,Indústria,Baixa,pouco provável
c2a2fcc7-bc14-40a0-9893-ebbcc4324375,Negociação,Negociação,2025-06-04,4,45,15,27751,Indústria,Baixa,pouco provável
2c619921-8a80-4100-ab90-8ffe74e0fcda,Negociação,Fechamento,2025-06-07,5,48,3,27751,Indústria,Baixa,pouco provável
4a01580b-bffb-419b-9d86-da8646412fb3,Fechamento,Fechamento,2025-06-22,6,63,15,27751,Indústria,Baixa,provável
e56c1fd2-f3b8-4590-9e3a-a3adac6a88f2,Análise de Perfil,Conversa com o Cliente,2025-06-01,1,14,14,16779,Indústria,Baixa,pouco provável
a95fc4cb-1f07-418c-bd41-1df433496082,Conversa com o Cliente,Negociação,2025-06-13,2,26,12,16779,Indústria,Baixa,provável
319fc5f6-ee61-48f9-98d4-9c791b317d7f,Negociação,Fechamento,2025-06-21,3,34,8,16779,Indústria,Baixa,pouco provável
27e10b51-9eec-401f-9fcb-8c32f7527533,Fechamento,Fechamento,2025-06-26,4,39,5,16779,Indústria,Baixa,pouco provável
51435692-201a-451b-943a-7922b4ac8d6e,Análise de Perfil,Conversa com o Cliente,2025-09-25,1,15,15,13691,Saúde,Baixa,pouco provável
1afa7c31-9043-4f3b-bee7-70946919e547,Conversa com o Cliente,Conversa com o Cliente,2025-10-06,2,26,11,13691,Saúde,Baixa,pouco provável
63323ae9-8d77-4d70-ab37-c6b778c25ebc,Análise de Perfil,Análise de Perfil,2025-08-10,1,2,2,17224,Serviços,Média,provável
5746e6a7-3eee-4bff-98ed-2fc9646943df,Análise de Perfil,Análise de Perfil,2025-08-15,2,7,5,17224,Serviços,Média,pouco provável
3fe06ade-e41a-4dbf-96bb-997f850d2615,Análise de Perfil,Conversa com o Cliente,2025-08-16,3,8,1,17224,Serviços,Média,pouco provável
fe424216-65a3-4a68-8c09-27f4a73d0cbd,Análise de Perfil,Análise de Perfil,2025-08-19,1,2,2,44934,Saúde,Média,pouco provável
abb3c6a5-a60b-456e-a65e-e4c8c46dae83,Análise de Perfil,Análise de Perfil,2025-08-24,2,7,5,44934,Saúde,Média,pouco provável
d2b653d3-d5a1-43fd-8107-1b232d4533c2,Análise de Perfil,Conversa com o Cliente,2025-09-05,3,19,12,44934,Saúde,Média,pouco provável
c646ba3e-e992-44c1-b97e-4e191f7b8aca,Conversa com o Cliente,Negociação,2025-09-10,4,24,5,44934,Saúde,Média,provável
9ecbc6ca-aa4c-4ea5-9aa7-fee4f4e10277,Análise de Perfil,Conversa com o Cliente,2025-08-17,1,15,15,25186,Serviços,Média,provável
0a6d2219-c939-4d93-a205-fc78a6614f6b,Conversa com o Cliente,Negociação,2025-08-21,2,19,4,25186,Serviços,Média,provável
ddee6650-89e0-42f2-953d-25239211cbea,Negociação,Fechamento,2025-09-01,3,30,11,25186,Serviços,Média,muito provável
25ad24de-c683-4818-9e8f-82d281eaa7a8,Análise de Perfil,Análise de Perfil,2025-10-18,1,10,10,38480,Tecnologia,Média,pouco provável
624e1fec-c522-4bac-a33d-418df75d6799,Análise de Perfil,Análise de Perfil,2025-10-24,2,16,6,38480,Tecnologia,Média,provável
2515f7a2-1a83-467f-b884-6a61d2394693,Análise de Perfil,Análise de Perfil,2025-10-26,3,18,2,38480,Tecnologia,Média,pouco provável
a40fea7d-a642-4fba-8197-5386a515060a,Análise de Perfil,Conversa com o Cliente,2025-11-04,4,27,9,38480,Tecnologia,Média,pouco provável
574e1e55-9277-460d-801b-c7c97a2c4b8b,Conversa com o Cliente,Conversa com o Cliente,2025-11-11,5,34,7,38480,Tecnologia,Média,provável
a44b9f9c-c867-4783-b7e7-1538637cf536,Análise de Perfil,Análise de Perfil,2025-11-07,1,10,10,12162,Indústria,Média,provável
f79a7975-1e7d-46b5-8a02-48a96d4d7367,Análise de Perfil,Análise de Perfil,2025-11-11,2,14,4,12162,Indústria,Média,pouco provável
d26e0d10-8c52-4c68-866c-e586f1551d74,Análise de Perfil,Conversa com o Cliente,2025-11-22,3,25,11,12162,Indústria,Média,pouco provável
32e6d7b9-122c-44f6-94af-45dff1fee00a,Conversa com o Cliente,Negociação,2025-11-25,4,28,3,12162,Indústria,Média,provável
765c1edd-0459-41d2-8253-b0ef7d1d1130,Negociação,Fechamento,2025-11-26,5,29,1,12162,Indústria,Média,muito provável
039a0023-4337-414b-83f6-d01976d42caa,Análise de Perfil,Análise de Perfil,2025-04-28,1,15,15,17955,Educação,Média,pouco provável
b5dcf7ef-2260-461b-be58-c3eaf1a49769,Análise de Perfil,Conversa com o Cliente,2025-05-04,2,21,6,17955,Educação,Média,provável
7d25d964-456a-468b-b5fa-55d5ae88a84e,Conversa com o Cliente,Negociação,2025-05-18,3,35,14,17955,Educação,Média,provável
7a54d9bd-c6d4-459a-9a96-39904506b725,Negociação,Fechamento,2025-05-24,4,41,6,17955,Educação,Média,provável
8a0e7a60-ee32-4ab2-8928-a0bfc049c68b,Fechamento,Fechamento,2025-05-27,5,44,3,17955,Educação,Média,provável
ea365c05-65f2-430b-a3e8-ff796f0daaeb,Análise de Perfil,Conversa com o Cliente,2025-09-22,1,12,12,36556,Tecnologia,Média,pouco provável
de2ff840-060c-485f-8e0d-6bd43be3e7e6,Conversa com o Cliente,Negociação,2025-09-23,2,13,1,36556,Tecnologia,Média,provável
5e216876-bc85-4684-805d-2eddff271a19,Negociação,Negociação,2025-10-05,3,25,12,36556,Tecnologia,Média,provável
8ce9ded1-f51c-459b-8ded-9f1a0d39f875,Negociação,Negociação,2025-10-07,4,27,2,36556,Tecnologia,Média,provável
a606356a-cd38-4b85-9e1a-b93e706e4624,Negociação,Negociação,2025-10-08,5,28,1,36556,Tecnologia,Média,provável
035d1ea2-feda-47bb-8624-7f0302dedf59,Análise de Perfil,Conversa com o Cliente,2025-08-05,1,4,4,47389,Indústria,Baixa,pouco provável
83c9a4be-c0e5-4074-b366-a839c6bb5a35,Conversa com o Cliente,Negociação,2025-08-07,2,6,2,47389,Indústria,Baixa,pouco provável
8fe01746-530d-4f41-80c8-f47e01ee7bab,Negociação,Fechamento,2025-08-09,3,8,2,47389,Indústria,Baixa,pouco provável
b8f14921-ab7f-481a-867d-d59b05b7748b,Fechamento,Fechamento,2025-08-16,4,15,7,47389,Indústria,Baixa,pouco provável
02c4aa27-c237-4190-85cf-f57e4a722deb,Fechamento,Fechamento,2025-08-17,5,16,1,47389,Indústria,Baixa,pouco provável
6ceaeeb2-4f16-4ced-a5be-fe8714df2b90,Fechamento,Fechamento,2025-08-20,6,19,3,47389,Indústria,Baixa,pouco provável
44872adf-8c96-4341-879b-61dcde7bb2fd,Análise de Perfil,Análise de Perfil,2025-06-26,1,12,12,32488,Educação,Média,provável
92478d94-368c-499a-9a77-1a2007ad2fea,Análise de Perfil,Análise de Perfil,2025-07-07,2,23,11,32488,Educação,Média,provável
cf7fc060-5283-4ebe-8407-83ece09cec9b,Análise de Perfil,Conversa com o Cliente,2025-07-11,3,27,4,32488,Educação,Média,provável
a72fdfd2-dc8d-4a99-b698-383c5e9a53e0,Análise de Perfil,Análise de Perfil,2025-03-26,1,6,6,9769,Educação,Alta,provável
012e9dda-db85-4af1-b3e1-0ca36ccc765f,Análise de Perfil,Conversa com o Cliente,2025-04-06,2,17,11,9769,Educação,Alta,provável
281ba6bb-051b-442b-8976-b54846c10c55,Conversa com o Cliente,Negociação,2025-04-13,3,24,7,9769,Educação,Alta,provável
f6d0e527-9491-4957-a900-dec1943a6ff7,Negociação,Fechamento,2025-04-17,4,28,4,9769,Educação,Alta,muito provável
a4ab21a6-41cf-4300-8283-c2268173b895,Análise de Perfil,Conversa com o Cliente,2025-03-15,1,13,13,33098,Comércio,Baixa,pouco provável
c32fede9-1fce-4b06-a2f8-b1c910564b82,Conversa com o Cliente,Negociação,2025-03-28,2,26,13,33098,Comércio,Baixa,pouco provável
7a947106-96ac-4a88-8110-d566f3cbad48,Negociação,Negociação,2025-04-06,3,35,9,33098,Comércio,Baixa,pouco provável
48a429f0-c43c-4d1d-8979-31e4132fd941,Análise de Perfil,Conversa com o Cliente,2025-08-11,1,5,5,39565,Educação,Alta,provável
cae1f374-65b7-4f4f-ade9-7aabf6d96987,Conversa com o Cliente,Negociação,2025-08-24,2,18,13,39565,Educação,Alta,provável
d4965ad7-8856-48b3-9779-83f07a14d2a0,Negociação,Fechamento,2025-09-07,3,32,14,39565,Educação,Alta,muito provável
fc3ea960-fb79-4354-8067-fc96ff0c528f,Análise de Perfil,Análise de Perfil,2025-07-22,1,7,7,24978,Comércio,Alta,provável
ef7b4e37-deb6-47c2-aead-21c899f84a86,Análise de Perfil,Análise de Perfil,2025-07-30,2,15,8,24978,Comércio,Alta,muito provável
c5e50505-7a57-4735-80fb-579edfb376a7,Análise de Perfil,Conversa com o Cliente,2025-08-12,3,28,13,24978,Comércio,Alta,provável
0c015c8d-9707-4cb8-936a-0ec55b9dfeea,Conversa com o Cliente,Conversa com o Cliente,2025-08-27,4,43,15,24978,Comércio,Alta,provável
476c7832-a559-43cb-a356-8f3b666d5b78,Conversa com o Cliente,Negociação,2025-09-07,5,54,11,24978,Comércio,Alta,provável
9bd01c14-bcfe-42e8-b834-90f1c0d37f7e,Negociação,Negociação,2025-09-17,6,64,10,24978,Comércio,Alta,muito provável
5f1083b4-6c36-4373-b36c-a47fbf56e549,Análise de Perfil,Conversa com o Cliente,2025-02-11,1,1,1,23952,Tecnologia,Média,provável
59f9d546-f92c-4ba9-8afe-9aaf1e37b225,Conversa com o Cliente,Conversa com o Cliente,2025-02-15,2,5,4,23952,Tecnologia,Média,provável
ff356ba2-4fc6-4654-8f32-de2eb3bf8a28,Conversa com o Cliente,Negociação,2025-02-21,3,11,6,23952,Tecnologia,Média,provável
88eb4dd1-7356-42a5-883d-dc46e7032d95,Negociação,Negociação,2025-02-26,4,16,5,23952,Tecnologia,Média,provável
ff3eb067-94a6-4703-95d1-da28e9325f50,Negociação,Fechamento,2025-03-03,5,21,5,23952,Tecnologia,Média,provável
8c8d37f3-b60b-4c81-8752-792c5b8e1ec5,Análise de Perfil,Análise de Perfil,2025-09-29,1,8,8,39964,Serviços,Média,pouco provável
be61d40e-cf40-49ca-9ed0-d8122befffbf,Análise de Perfil,Conversa com o Cliente,2025-10-02,2,11,3,39964,Serviços,Média,provável
40355756-2186-44c5-a3f4-4c5cc15b835e,Conversa com o Cliente,Negociação,2025-10-08,3,17,6,39964,Serviços,Média,provável
29223e78-0b29-4678-a8e7-24ee3bd4fa99,Análise de Perfil,Conversa com o Cliente,2025-11-05,1,15,15,12027,Saúde,Média,provável
b8b51c11-6726-4e7b-a0e7-9453d590dfff,Conversa com o Cliente,Negociação,2025-11-11,2,21,6,12027,Saúde,Média,provável
aaa3fe58-9b55-4847-a028-4facf8048fca,Negociação,Negociação,2025-11-19,3,29,8,12027,Saúde,Média,provável
1715c20d-b789-4a36-98b6-09c949d3a235,Negociação,Negociação,2025-11-28,4,38,9,12027,Saúde,Média,provável
6d70144e-3408-40c8-82a7-de9c44d5325f,Negociação,Negociação,2025-12-06,5,46,8,12027,Saúde,Média,provável
58064f1b-cc65-47cb-9081-76b8a267bcb8,Negociação,Negociação,2025-12-09,6,49,3,12027,Saúde,Média,provável
9443f1be-4a90-4973-b549-d50ba0ef0509,Negociação,Fechamento,2025-12-12,7,52,3,12027,Saúde,Média,muito provável
b0355500-951d-42e0-8aa1-773f0d301d58,Análise de Perfil,Conversa com o Cliente,2025-08-04,1,2,2,33924,Comércio,Média,provável
a233f682-8e4d-44c1-a022-7d2d19e90f00,Conversa com o Cliente,Negociação,2025-08-05,2,3,1,33924,Comércio,Média,provável
57568c4b-c0ff-48a0-b443-c9c98d2e3514,Negociação,Fechamento,2025-08-14,3,12,9,33924,Comércio,Média,provável
417e336b-4fd4-463e-b1b6-59ec43dfc305,Fechamento,Fechamento,2025-08-16,4,14,2,33924,Comércio,Média,provável
4499731e-5134-4507-a8ea-156e86d5ce33,Fechamento,Fechamento,2025-08-24,5,22,8,33924,Comércio,Média,provável
48aa6c89-c606-424d-b7a2-38bce38d6405,Análise de Perfil,Análise de Perfil,2025-02-21,1,6,6,10855,Educação,Baixa,pouco provável
c0a13598-9685-4cb1-8fe0-9d1f060d23ac,Análise de Perfil,Conversa com o Cliente,2025-03-05,2,18,12,10855,Educação,Baixa,pouco provável
cd5f1e4d-b208-456f-a329-51bc4d7ccd19,Conversa com o Cliente,Negociação,2025-03-15,3,28,10,10855,Educação,Baixa,pouco provável
3655acf5-36c4-4e14-8764-602cc281e2b7,Negociação,Negociação,2025-03-24,4,37,9,10855,Educação,Baixa,pouco provável
fbd97618-5c6c-4377-82f6-ebc9734db431,Análise de Perfil,Conversa com o Cliente,2025-08-25,1,1,1,30339,Serviços,Média,provável
a6e236ab-b050-442d-a7af-3ebc2b7cd90d,Conversa com o Cliente,Conversa com o Cliente,2025-08-27,2,3,2,30339,Serviços,Média,provável
d0168347-37f4-4ee8-a67e-7e8ea627fc34,Conversa com o Cliente,Negociação,2025-09-09,3,16,13,30339,Serviços,Média,provável
46e30f42-ac03-46f1-9700-c0308f8483c1,Negociação,Negociação,2025-09-11,4,18,2,30339,Serviços,Média,provável
e283a9d3-80e2-4a57-a7a2-37706cd0f57a,Negociação,Fechamento,2025-09-25,5,32,14,30339,Serviços,Média,provável
c81f2c67-6699-422b-820c-88a13c1a94fc,Fechamento,Fechamento,2025-10-09,6,46,14,30339,Serviços,Média,provável
fd7ab9ed-0bb2-47b7-9f60-0ae215006042,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,15,15,30921,Indústria,Baixa,pouco provável
fc870406-ca94-4df4-aed3-36cd5f9d3c1e,Conversa com o Cliente,Negociação,2025-04-12,2,27,12,30921,Indústria,Baixa,pouco provável
ef92a336-cd2b-4f1d-9c89-3df7cfaf06bd,Negociação,Fechamento,2025-04-24,3,39,12,30921,Indústria,Baixa,provável
0fc91ee1-1f9e-46ef-8589-c7589a0bd9ae,Fechamento,Fechamento,2025-05-02,4,47,8,30921,Indústria,Baixa,pouco provável
68ae8f3e-eab1-46dc-821b-182db9546a24,Análise de Perfil,Análise de Perfil,2025-03-29,1,14,14,29919,Saúde,Baixa,pouco provável
4858f4a0-32b7-4977-8e84-a0dcae8cb3ba,Análise de Perfil,Análise de Perfil,2025-04-12,2,28,14,29919,Saúde,Baixa,pouco provável
9bc1bd3a-ea3c-45f4-b375-dca3b65e7179,Análise de Perfil,Análise de Perfil,2025-04-17,3,33,5,29919,Saúde,Baixa,pouco provável
a887eee9-9325-4ac5-a02a-c2575a567dd2,Análise de Perfil,Conversa com o Cliente,2025-05-02,4,48,15,29919,Saúde,Baixa,pouco provável
094cc24c-aaed-4c2e-ad62-064767ff6e29,Conversa com o Cliente,Negociação,2025-05-12,5,58,10,29919,Saúde,Baixa,provável
1e7ae26e-f5c3-4122-87cd-de862f17c85c,Negociação,Fechamento,2025-05-22,6,68,10,29919,Saúde,Baixa,provável
109b48c3-3770-4980-8323-58367b813cef,Análise de Perfil,Análise de Perfil,2025-10-16,1,11,11,16622,Saúde,Baixa,pouco provável
33d8c1f2-0434-4cae-8aa9-acaf374cc74e,Análise de Perfil,Conversa com o Cliente,2025-10-27,2,22,11,16622,Saúde,Baixa,pouco provável
a6fb3e20-ebce-42ea-85f1-5d9fffb01b42,Conversa com o Cliente,Negociação,2025-10-29,3,24,2,16622,Saúde,Baixa,pouco provável
698a863e-2eb2-4cc1-82db-06db108e624b,Negociação,Fechamento,2025-10-31,4,26,2,16622,Saúde,Baixa,pouco provável
5612de1f-b009-4a11-b501-0d41a2ec4ead,Fechamento,Fechamento,2025-11-13,5,39,13,16622,Saúde,Baixa,provável
e5c64b71-5695-4cf6-9677-91aac2e4fd75,Fechamento,Fechamento,2025-11-14,6,40,1,16622,Saúde,Baixa,pouco provável
53b337f3-ce6f-4561-a792-0d7885522675,Fechamento,Fechamento,2025-11-16,7,42,2,16622,Saúde,Baixa,provável
26dd3d0d-b260-47df-9106-f0eb425fa799,Análise de Perfil,Análise de Perfil,2025-11-24,1,11,11,40069,Comércio,Média,pouco provável
2a718b3b-a255-40b3-a21d-de25b23dcc35,Análise de Perfil,Conversa com o Cliente,2025-12-09,2,26,15,40069,Comércio,Média,provável
846f70da-4bcf-4e2f-b16b-3deed1444fd6,Conversa com o Cliente,Negociação,2025-12-14,3,31,5,40069,Comércio,Média,provável
964bd11f-dce6-4d25-96d8-764f44de436e,Negociação,Fechamento,2025-12-15,4,32,1,40069,Comércio,Média,muito provável
74ceaa12-9ec1-4b1b-aa29-f9802b7a0a5e,Análise de Perfil,Análise de Perfil,2025-06-07,1,11,11,35234,Educação,Baixa,pouco provável
f7dc3abc-19f8-4a7f-b6b2-f990e66842fe,Análise de Perfil,Conversa com o Cliente,2025-06-14,2,18,7,35234,Educação,Baixa,pouco provável
b2ae4d4e-da3f-4b77-a319-9b669547a466,Conversa com o Cliente,Negociação,2025-06-18,3,22,4,35234,Educação,Baixa,pouco provável
ceab7b5e-34af-46ca-b21d-5c96ba4a99fd,Negociação,Fechamento,2025-06-22,4,26,4,35234,Educação,Baixa,pouco provável
3e3abe85-5c33-4320-a8b1-9062aa983498,Fechamento,Fechamento,2025-07-03,5,37,11,35234,Educação,Baixa,pouco provável
ee59f7f4-b96c-4b39-83a0-a8259dc9d445,Fechamento,Fechamento,2025-07-15,6,49,12,35234,Educação,Baixa,pouco provável
9bd04b3a-4375-4948-b26e-47851bceccef,Fechamento,Fechamento,2025-07-20,7,54,5,35234,Educação,Baixa,provável
74747225-b6e8-49c6-a7ce-b42bb95942d5,Fechamento,Fechamento,2025-07-27,8,61,7,35234,Educação,Baixa,provável
e97b3180-424f-4a1e-ae48-3f3e5b809d17,Análise de Perfil,Conversa com o Cliente,2025-02-02,1,13,13,41564,Saúde,Baixa,pouco provável
4b6aefcf-cae0-42b9-ba3d-49cddf24a8c5,Conversa com o Cliente,Negociação,2025-02-13,2,24,11,41564,Saúde,Baixa,pouco provável
61993055-65b4-4e4e-9a58-1a343e0ccb0d,Análise de Perfil,Análise de Perfil,2025-04-16,1,13,13,19671,Saúde,Baixa,pouco provável
214c5347-ecdb-4c75-8675-7025551ce59c,Análise de Perfil,Conversa com o Cliente,2025-04-28,2,25,12,19671,Saúde,Baixa,pouco provável
6d9f2f13-5083-4893-a03a-df017d3313e1,Conversa com o Cliente,Negociação,2025-04-30,3,27,2,19671,Saúde,Baixa,pouco provável
6b53aaf5-c730-4d7e-b00d-a52696cab1a2,Negociação,Fechamento,2025-05-09,4,36,9,19671,Saúde,Baixa,pouco provável
bf789e32-7929-4fcc-a493-c3133e9b76d3,Fechamento,Fechamento,2025-05-24,5,51,15,19671,Saúde,Baixa,pouco provável
2ca70936-d638-4fbc-878b-35ea21be5d9c,Fechamento,Fechamento,2025-05-26,6,53,2,19671,Saúde,Baixa,provável
256c48f2-67c4-4b58-b204-74a507c917d5,Fechamento,Fechamento,2025-05-28,7,55,2,19671,Saúde,Baixa,provável
c435cbf3-97a9-4e91-b415-0d3847c2f5ca,Análise de Perfil,Conversa com o Cliente,2025-07-17,1,9,9,21389,Indústria,Baixa,pouco provável
d6d059f8-ddad-4546-8048-544902fe1bd4,Conversa com o Cliente,Negociação,2025-07-31,2,23,14,21389,Indústria,Baixa,provável
4b82b2f5-e9ed-4163-9659-efbe6e557dbf,Negociação,Negociação,2025-08-05,3,28,5,21389,Indústria,Baixa,pouco provável
a8dd4db2-b6d7-40d9-bfe6-a1ad2de4bfc4,Negociação,Negociação,2025-08-15,4,38,10,21389,Indústria,Baixa,pouco provável
73755489-9a33-45c5-8e6e-f0b6b276cf64,Negociação,Fechamento,2025-08-30,5,53,15,21389,Indústria,Baixa,provável
01b76d5e-7b9d-44c2-af39-2a224a5ab442,Fechamento,Fechamento,2025-09-03,6,57,4,21389,Indústria,Baixa,pouco provável
5b536ba7-fc06-4bc6-a071-5cc096122765,Fechamento,Fechamento,2025-09-07,7,61,4,21389,Indústria,Baixa,pouco provável
2b1298b7-8c4d-4d8c-99ad-b2cfb669cc8b,Análise de Perfil,Conversa com o Cliente,2025-03-22,1,11,11,41032,Educação,Alta,provável
7a13674e-33fc-4f10-88a5-9c252089a65b,Conversa com o Cliente,Conversa com o Cliente,2025-04-01,2,21,10,41032,Educação,Alta,provável
9f7c6a4b-d6d4-4956-8cbb-4b1f6de1266c,Análise de Perfil,Conversa com o Cliente,2025-03-22,1,11,11,18401,Serviços,Média,provável
2d30ac84-d1d4-4f28-b31a-193cad02570f,Conversa com o Cliente,Negociação,2025-04-04,2,24,13,18401,Serviços,Média,provável
18e6cff2-1ba6-4dc4-a4da-247879a2ae33,Negociação,Fechamento,2025-04-19,3,39,15,18401,Serviços,Média,provável
cbb97099-51eb-4cd5-8b68-ca3d79906a2c,Análise de Perfil,Conversa com o Cliente,2025-08-19,1,13,13,36370,Educação,Média,pouco provável
74e0c6c9-bcd5-4209-90d8-4fbec727608f,Conversa com o Cliente,Negociação,2025-08-20,2,14,1,36370,Educação,Média,provável
526ea02d-4d12-4d51-9103-a04d0b023412,Negociação,Negociação,2025-08-26,3,20,6,36370,Educação,Média,provável
b64fa565-7321-4c67-8890-d43ba3bde181,Negociação,Negociação,2025-09-03,4,28,8,36370,Educação,Média,provável
1d42f0ca-fc32-474f-ada3-19422e6d0af2,Negociação,Fechamento,2025-09-06,5,31,3,36370,Educação,Média,provável
42fa3b80-a0c5-4de8-b0bd-2647cae84fc1,Fechamento,Fechamento,2025-09-11,6,36,5,36370,Educação,Média,provável
b4febd75-16ea-4e15-96e9-6bd137e2b8d7,Análise de Perfil,Conversa com o Cliente,2025-08-14,1,3,3,30517,Indústria,Média,pouco provável
336429d0-1267-48ad-a333-7b3dda4792bb,Conversa com o Cliente,Negociação,2025-08-19,2,8,5,30517,Indústria,Média,provável
