history_id,from_stage,to_stage,moved_at,total_moves,days_since_creation,current_stage_duration,value,sector,prioridade,target
37698574-f1e6-4df7-b04a-4677d007dd12,Análise de Perfil,Conversa com o Cliente,2025-11-26,1,5,5,16918,Indústria,Baixa,pouco provável
32b690c0-f398-4e56-b285-ecdbc712f3c4,Análise de Perfil,Análise de Perfil,2025-10-27,1,3,3,48529,Serviços,Média,provável
dc723d9c-917c-4bcf-a7fb-8bcd20f0ac55,Análise de Perfil,Conversa com o Cliente,2025-03-19,1,9,9,19488,Comércio,Média,pouco provável
d22e7e78-fae1-41aa-bcf2-a0fe936239ab,Análise de Perfil,Conversa com o Cliente,2025-06-12,1,7,7,14113,Educação,Média,pouco provável
533c98fe-68e0-47e2-95aa-93ddc21f8efd,Análise de Perfil,Conversa com o Cliente,2025-09-20,1,10,10,29698,Indústria,Média,provável
7553e5af-dfad-418c-b99e-a441a61b0ab6,Análise de Perfil,Análise de Perfil,2025-02-25,1,2,2,29505,Educação,Baixa,pouco provável
b389ab51-213b-4e52-a908-d2a172423669,Análise de Perfil,Análise de Perfil,2025-05-23,1,2,2,5294,Tecnologia,Média,provável
af58e81f-4d77-4e4d-bc0a-9326c0948783,Análise de Perfil,Análise de Perfil,2025-10-30,1,10,10,45398,Educação,Baixa,pouco provável
dbd1e122-5237-4090-a3b2-d10b6afdf976,Análise de Perfil,Conversa com o Cliente,2025-10-28,1,10,10,20829,Comércio,Baixa,pouco provável
8acffd82-4e63-4b20-af41-4e26727fff7b,Análise de Perfil,Conversa com o Cliente,2025-02-28,1,12,12,5732,Serviços,Média,pouco provável
0e992552-2f59-4d3c-b08a-3162edfbc6d0,Análise de Perfil,Conversa com o Cliente,2025-01-28,1,12,12,11376,Educação,Média,pouco provável
51070f30-2254-4ded-a306-8e5137d1e7ba,Análise de Perfil,Conversa com o Cliente,2025-06-02,1,1,1,19125,Educação,Média,pouco provável
1509a49f-ba19-4f1f-8d4c-e9b72acff359,Análise de Perfil,Análise de Perfil,2025-04-11,1,1,1,20423,Comércio,Baixa,pouco provável
c0bd476e-6ad4-40ee-9665-456efb106fe8,Análise de Perfil,Análise de Perfil,2025-07-28,1,13,13,41262,Tecnologia,Baixa,pouco provável
04e6610e-856f-4699-9ac1-20021b823ac1,Análise de Perfil,Conversa com o Cliente,2025-11-28,1,5,5,14184,Saúde,Baixa,pouco provável
c3c00e6e-752a-4bd7-bcb8-438ad3a4b699,Análise de Perfil,Conversa com o Cliente,2025-05-08,1,10,10,14945,Comércio,Média,pouco provável
6c49eda0-c596-4851-8365-9d42edeaba47,Análise de Perfil,Conversa com o Cliente,2025-02-21,1,7,7,35243,Serviços,Média,pouco provável
ff61c33f-e7c8-45f4-afa4-47d2f752dcb1,Análise de Perfil,Conversa com o Cliente,2025-04-22,1,8,8,43557,Indústria,Média,provável
49185bfd-0f87-4a05-a125-7dcfc9eda574,Análise de Perfil,Análise de Perfil,2025-01-16,1,1,1,44560,Serviços,Média,pouco provável
afe93fbd-18db-4f30-94c1-0927fc079db8,Análise de Perfil,Conversa com o Cliente,2025-08-25,1,1,1,21983,Comércio,Baixa,pouco provável
34b3745a-3211-4b08-939c-d510bb679d53,Análise de Perfil,Conversa com o Cliente,2025-11-22,1,8,8,42242,Educação,Média,pouco provável
c553f740-0f6f-495d-937b-e18c8aff71cf,Análise de Perfil,Conversa com o Cliente,2025-07-25,1,3,3,35775,Saúde,Média,provável
147c589a-340d-468f-a75c-af1fa5aa9adf,Análise de Perfil,Conversa com o Cliente,2025-11-23,1,6,6,12988,Indústria,Alta,provável
1e7d6b62-45ad-4b25-b9aa-30a210b365b6,Análise de Perfil,Conversa com o Cliente,2025-06-10,1,1,1,46347,Indústria,Média,provável
35c0ce49-a98d-46ee-b88e-c0ab913f74dc,Análise de Perfil,Conversa com o Cliente,2025-01-13,1,6,6,35815,Indústria,Alta,provável
8c865305-46ff-4fb2-85ca-456ebfd6ff1e,Análise de Perfil,Conversa com o Cliente,2025-06-28,1,13,13,13334,Indústria,Baixa,pouco provável
61c05c54-7b32-421d-bd51-254a0637ac0c,Análise de Perfil,Conversa com o Cliente,2025-08-27,1,7,7,24866,Serviços,Baixa,pouco provável
8abbdeda-66a6-490e-9f66-714082d502fa,Análise de Perfil,Conversa com o Cliente,2025-03-04,1,13,13,9242,Saúde,Baixa,pouco provável
7de86378-7975-4d99-b72b-e4bc5ce99508,Análise de Perfil,Conversa com o Cliente,2025-01-15,1,4,4,13089,Serviços,Alta,provável
f498631e-47bb-4c19-aee4-6d5a4a1e1c3f,Análise de Perfil,Análise de Perfil,2025-06-17,1,14,14,14695,Serviços,Média,provável
105e4db8-55cc-4bb0-96f0-61ec72a729b2,Análise de Perfil,Conversa com o Cliente,2025-10-05,1,2,2,19279,Saúde,Alta,provável
b6ea249b-45bf-4ff5-bf50-e464eef4d838,Análise de Perfil,Análise de Perfil,2025-09-22,1,11,11,31950,Serviços,Média,pouco provável
e1348470-184a-4757-b9ee-1f0bcb46589c,Análise de Perfil,Análise de Perfil,2025-10-26,1,1,1,41093,Serviços,Alta,provável
bc7f60df-60b0-4cb3-bfa9-2e90d01110b9,Análise de Perfil,Conversa com o Cliente,2025-03-01,1,9,9,11617,Serviços,Alta,provável
d079a3f2-1f34-4d9e-818b-f81871ba772c,Análise de Perfil,Conversa com o Cliente,2025-08-06,1,14,14,23552,Indústria,Média,pouco provável
2ea7bdb4-1b0c-42e5-86aa-41ca165707a9,Análise de Perfil,Conversa com o Cliente,2025-01-18,1,9,9,33582,Educação,Baixa,pouco provável
642f72cc-b5ed-47a1-a554-5174001d38e1,Análise de Perfil,Conversa com o Cliente,2025-03-23,1,14,14,13068,Indústria,Baixa,pouco provável
18f76370-6741-4f3e-b3f6-7eaa2518c687,Análise de Perfil,Conversa com o Cliente,2025-01-25,1,13,13,10388,Educação,Média,pouco provável
02edc6ee-7917-47ce-a00c-9ade868a7758,Análise de Perfil,Análise de Perfil,2025-05-21,1,5,5,18995,Indústria,Média,pouco provável
4198727b-2f2e-49f2-ab98-e5f7262a466d,Análise de Perfil,Conversa com o Cliente,2025-05-16,1,15,15,38148,Comércio,Alta,muito provável
233a8b2d-420c-49e2-8484-b7404a9e42ce,Análise de Perfil,Conversa com o Cliente,2025-11-28,1,2,2,21914,Tecnologia,Média,provável
7dbf6565-489f-4014-90ce-b8070b69e5c0,Análise de Perfil,Análise de Perfil,2025-04-03,1,13,13,30955,Comércio,Alta,muito provável
2420f06b-0cf1-4b85-b378-88606993904a,Análise de Perfil,Conversa com o Cliente,2025-09-21,1,13,13,18253,Tecnologia,Alta,provável
ebcb3ae2-d85f-4d25-b3b8-0be9dc4405c4,Análise de Perfil,Conversa com o Cliente,2025-02-20,1,15,15,47073,Saúde,Média,provável
83cd8f6c-2b07-4d59-bdc4-a1759e11ba6e,Análise de Perfil,Conversa com o Cliente,2025-12-08,1,12,12,6317,Educação,Baixa,pouco provável
6174cfb7-dfd5-4bc0-8770-70a181055734,Análise de Perfil,Análise de Perfil,2025-01-25,1,13,13,44493,Educação,Alta,muito provável
72d8d5bb-0b21-4512-9768-e84cb4dbf685,Análise de Perfil,Conversa com o Cliente,2025-05-03,1,12,12,11853,Serviços,Média,pouco provável
4f6d4643-0760-4f5a-a312-4e12185743d2,Análise de Perfil,Conversa com o Cliente,2025-08-17,1,8,8,24083,Educação,Baixa,pouco provável
2b152ba1-ba5d-446e-ba8b-162d3dbf3e40,Análise de Perfil,Conversa com o Cliente,2025-09-17,1,14,14,48459,Indústria,Média,provável
b956176a-19d6-4f7f-b858-98d98565ae16,Análise de Perfil,Conversa com o Cliente,2025-03-25,1,1,1,39049,Tecnologia,Alta,muito provável
1a3450c5-d476-4786-b0ad-ccd004f5a163,Análise de Perfil,Conversa com o Cliente,2025-03-11,1,5,5,37034,Indústria,Baixa,pouco provável
5985ceb7-ea27-4f34-b747-89387d9fc6cd,Análise de Perfil,Conversa com o Cliente,2025-07-11,1,6,6,19861,Serviços,Média,pouco provável
d57dac55-8194-43b6-862d-9e67cc066ba4,Análise de Perfil,Conversa com o Cliente,2025-05-17,1,12,12,40411,Indústria,Baixa,pouco provável
90fe6a18-27e5-4175-8a38-a4e4c67fa00a,Análise de Perfil,Análise de Perfil,2025-08-01,1,10,10,24084,Serviços,Alta,provável
aa27c9a6-ce48-4c38-aba8-721479ae7e26,Análise de Perfil,Conversa com o Cliente,2025-10-29,1,7,7,8866,Serviços,Média,pouco provável
2819aa3b-071c-4684-aee1-0f3d80415cd1,Análise de Perfil,Conversa com o Cliente,2025-08-10,1,1,1,36434,Educação,Alta,muito provável
9c62c77b-adeb-4b59-a580-68c6cb619fd2,Análise de Perfil,Conversa com o Cliente,2025-02-03,1,11,11,33593,Educação,Alta,provável
0115e140-322f-48ec-b76c-fdab40ef3c4e,Análise de Perfil,Análise de Perfil,2025-05-15,1,10,10,5023,Indústria,Baixa,pouco provável
9adac087-8bff-4b02-bb60-486d8989acff,Análise de Perfil,Conversa com o Cliente,2025-06-04,1,8,8,25152,Serviços,Média,provável
48f42dab-637e-4eee-b8f4-78dc91f74f47,Análise de Perfil,Conversa com o Cliente,2025-01-20,1,12,12,33634,Educação,Média,pouco provável
3d2c0488-85ad-459b-931e-caefa0388c18,Análise de Perfil,Conversa com o Cliente,2025-05-14,1,1,1,6909,Serviços,Alta,muito provável
0257bf64-5339-4e81-ba18-fe2febea4f3c,Análise de Perfil,Conversa com o Cliente,2025-01-28,1,5,5,7139,Saúde,Alta,provável
f8f7eaa0-b1f3-4d17-bd98-55f43459f5ad,Análise de Perfil,Análise de Perfil,2025-04-22,1,15,15,16470,Comércio,Baixa,pouco provável
e3d89e94-84ae-4a42-9e07-3a04eacbfebb,Análise de Perfil,Conversa com o Cliente,2025-07-18,1,13,13,37252,Educação,Baixa,pouco provável
1ff388bf-25fb-4ec4-9baf-354a559d9d9e,Análise de Perfil,Conversa com o Cliente,2025-11-22,1,2,2,43580,Tecnologia,Média,provável
acf312a8-abfe-4aec-9e4c-71d7412cf51b,Análise de Perfil,Conversa com o Cliente,2025-01-24,1,4,4,49343,Indústria,Baixa,pouco provável
081f5800-8048-4d0a-82a0-557d2ddd1e2b,Análise de Perfil,Conversa com o Cliente,2025-03-12,1,2,2,43057,Saúde,Baixa,pouco provável
5cafbb94-9bed-43e6-876a-6795d51b7c0e,Análise de Perfil,Conversa com o Cliente,2025-06-12,1,8,8,42589,Tecnologia,Alta,muito provável
049cf40a-24a9-4577-8fe5-a26c7bf5b743,Análise de Perfil,Conversa com o Cliente,2025-09-05,1,13,13,6673,Serviços,Alta,muito provável
acd6a006-3efd-4032-9433-c5922e4f1644,Análise de Perfil,Análise de Perfil,2025-02-18,1,8,8,14645,Comércio,Média,pouco provável
5a1fef06-eb49-459d-aee2-89c523f31b98,Análise de Perfil,Conversa com o Cliente,2025-04-10,1,1,1,47721,Indústria,Média,pouco provável
b3e6060a-1eb4-4afe-bb9b-ce7fb0ed4f81,Análise de Perfil,Análise de Perfil,2025-01-30,1,8,8,48737,Tecnologia,Média,provável
57371f5d-f4b6-4f88-a22e-228753a92c94,Análise de Perfil,Conversa com o Cliente,2025-08-10,1,7,7,16922,Educação,Baixa,pouco provável
7f2fffc3-e95e-4b1d-a602-a5c2454fb7d0,Análise de Perfil,Conversa com o Cliente,2025-10-08,1,6,6,36769,Indústria,Média,pouco provável
57a8c1b7-2f14-480d-b7d4-a30f41b8ea93,Análise de Perfil,Análise de Perfil,2025-03-31,1,9,9,7544,Educação,Média,pouco provável
51f7f282-b0d0-4135-9450-40448e1bb45e,Análise de Perfil,Conversa com o Cliente,2025-09-16,1,1,1,46362,Tecnologia,Média,provável
1c05159a-79f0-4ea6-84c6-2742d98c3e68,Análise de Perfil,Conversa com o Cliente,2025-12-04,1,9,9,11727,Educação,Alta,muito provável
de60dcc4-fdfb-4254-92a4-78c7b76c5583,Análise de Perfil,Conversa com o Cliente,2025-02-14,1,6,6,21481,Saúde,Média,provável
d33382ab-3aaa-46b7-ac18-8706e6067995,Análise de Perfil,Conversa com o Cliente,2025-06-17,1,9,9,6063,Comércio,Média,provável
1219db14-6ede-47f5-b2c8-cb20b3f63a24,Análise de Perfil,Conversa com o Cliente,2025-03-07,1,2,2,47076,Saúde,Baixa,pouco provável
ad23fc1a-39be-460f-af7a-29a79137bc3f,Análise de Perfil,Conversa com o Cliente,2025-01-25,1,5,5,17300,Serviços,Média,provável
f61b165e-7858-4ffd-9111-327594573aab,Análise de Perfil,Conversa com o Cliente,2025-07-17,1,11,11,8439,Indústria,Média,pouco provável
9c01b561-38a0-4c1c-8e33-f2ff66897fe8,Análise de Perfil,Análise de Perfil,2025-09-12,1,6,6,17219,Saúde,Média,pouco provável
fb0e44e8-6f2a-4b7e-8fc3-65c2b8f96d45,Análise de Perfil,Análise de Perfil,2025-10-26,1,9,9,20421,Educação,Média,pouco provável
6ac49e6c-6f87-444d-b3e7-745ae2aa37fb,Análise de Perfil,Análise de Perfil,2025-08-31,1,4,4,46600,Serviços,Média,pouco provável
f4c60f47-6d59-40e4-85fe-24a535af848e,Análise de Perfil,Análise de Perfil,2025-08-09,1,3,3,48800,Tecnologia,Baixa,pouco provável
4ab54234-6b02-444c-b478-a86ca0316f45,Análise de Perfil,Conversa com o Cliente,2025-11-27,1,15,15,21604,Saúde,Alta,muito provável
6771ed50-b202-4f03-a122-eccad5ad8b12,Análise de Perfil,Conversa com o Cliente,2025-12-01,1,13,13,29444,Educação,Média,provável
63046640-63be-484c-9b77-d6b35135a632,Análise de Perfil,Conversa com o Cliente,2025-03-15,1,10,10,26384,Saúde,Média,provável
65011845-f6b9-4a90-a4de-0c01da441d0c,Análise de Perfil,Conversa com o Cliente,2025-02-07,1,13,13,49946,Educação,Baixa,pouco provável
bd491cf1-9117-48c5-ba79-1a9c4e99addf,Análise de Perfil,Conversa com o Cliente,2025-04-04,1,11,11,22609,Educação,Média,provável
92e11852-9a10-4f50-b061-7339e71c90bc,Análise de Perfil,Análise de Perfil,2025-06-12,1,1,1,13516,Indústria,Alta,provável
1bb1d4a3-a86c-4e87-a251-ce8886d7a348,Análise de Perfil,Conversa com o Cliente,2025-08-10,1,1,1,22062,Indústria,Alta,provável
8f11b309-2511-4982-ac3b-d2e31cea7c41,Análise de Perfil,Análise de Perfil,2025-02-18,1,10,10,35733,Educação,Média,pouco provável
ccd3f00c-3fa0-407f-891a-5ca2b4a83de3,Análise de Perfil,Conversa com o Cliente,2025-02-07,1,2,2,29786,Educação,Baixa,pouco provável
4f47dae9-bf28-48bc-a0d6-7849b699d289,Análise de Perfil,Conversa com o Cliente,2025-02-25,1,1,1,12874,Serviços,Média,pouco provável
d3913bee-a775-47cf-a533-2bea3481c019,Análise de Perfil,Análise de Perfil,2025-10-25,1,4,4,32596,Indústria,Média,pouco provável
be2d3804-d650-41cd-bd28-a50f911f1277,Análise de Perfil,Análise de Perfil,2025-10-19,1,2,2,18016,Saúde,Baixa,pouco provável
050caeff-77fe-4054-906f-7dee1af7ceb2,Análise de Perfil,Conversa com o Cliente,2025-01-17,1,7,7,37928,Tecnologia,Média,pouco provável
7e96d528-b527-4e0c-b526-3a0c6e1dd05f,Análise de Perfil,Conversa com o Cliente,2025-01-07,1,1,1,38660,Serviços,Média,provável
c7c54ca1-f5f5-4181-8e0d-8c3c6e08f1b0,Análise de Perfil,Conversa com o Cliente,2025-09-10,1,1,1,15006,Indústria,Baixa,pouco provável
a22596c9-79ff-4eb1-849d-caba1aafa1ea,Análise de Perfil,Conversa com o Cliente,2025-05-27,1,2,2,24023,Tecnologia,Média,pouco provável
73211cbe-7e15-4f58-85ea-50db51c7c800,Análise de Perfil,Conversa com o Cliente,2025-10-19,1,5,5,49448,Educação,Baixa,pouco provável
cd167e5a-c903-4fb2-bf1c-ade4fe66a537,Análise de Perfil,Análise de Perfil,2025-05-02,1,11,11,14794,Indústria,Alta,muito provável
2e849b7f-5794-470e-badb-70649002bde1,Análise de Perfil,Análise de Perfil,2025-11-21,1,14,14,34440,Indústria,Baixa,pouco provável
371e221b-2fa8-412c-8eea-0ce7108b1e5c,Análise de Perfil,Conversa com o Cliente,2025-05-05,1,15,15,40137,Educação,Alta,provável
acb21c0c-d577-4d27-9735-3d038fd52a4d,Análise de Perfil,Conversa com o Cliente,2025-07-19,1,9,9,43687,Tecnologia,Baixa,pouco provável
5ef99f3b-4eda-4cfd-ba10-27067e759599,Análise de Perfil,Conversa com o Cliente,2025-12-05,1,12,12,9277,Saúde,Alta,provável
ea68d2d9-9735-43de-a760-1c1a64788e1f,Análise de Perfil,Conversa com o Cliente,2025-05-29,1,13,13,20948,Educação,Baixa,pouco provável
3e201069-69c5-4f99-8eeb-bc47bf9f303c,Análise de Perfil,Conversa com o Cliente,2025-01-30,1,2,2,49806,Saúde,Média,provável
b08c4194-6f6b-4553-8333-fd210dad966f,Análise de Perfil,Conversa com o Cliente,2025-09-03,1,14,14,16953,Indústria,Média,provável
d856044b-1c07-4e05-9b41-8466aeec8f69,Análise de Perfil,Conversa com o Cliente,2025-06-06,1,12,12,47839,Saúde,Média,provável
87e99776-6105-42c9-a78a-c8791b6e23b2,Análise de Perfil,Conversa com o Cliente,2025-07-10,1,5,5,45010,Educação,Média,pouco provável
9a7c7cd9-c0e5-4ff0-b574-a649ba9939c0,Análise de Perfil,Conversa com o Cliente,2025-05-19,1,12,12,49009,Educação,Baixa,pouco provável
fe895f90-d5ed-4e0f-85a2-0cf7cfec3c90,Análise de Perfil,Análise de Perfil,2025-04-30,1,5,5,33067,Comércio,Média,pouco provável
9c3fe9fa-d83b-414a-9de6-79f6410d8ef7,Análise de Perfil,Conversa com o Cliente,2025-03-25,1,4,4,29137,Saúde,Alta,muito provável
ce3cb064-8871-4982-97c3-47d41a8de303,Análise de Perfil,Conversa com o Cliente,2025-11-22,1,1,1,40861,Serviços,Média,provável
a25229a7-1fe2-4910-bf54-48c648302938,Análise de Perfil,Conversa com o Cliente,2025-04-10,1,7,7,37652,Indústria,Baixa,pouco provável
7c12d976-5c50-4d25-a9bb-060a779e6508,Análise de Perfil,Análise de Perfil,2025-08-25,1,7,7,34525,Comércio,Média,provável
8725f203-b304-4b37-bf01-b9a56123c8fd,Análise de Perfil,Análise de Perfil,2025-08-26,1,1,1,12191,Educação,Média,pouco provável
e22b28d9-561c-4f50-b8be-ac44fc72d67e,Análise de Perfil,Conversa com o Cliente,2025-08-17,1,2,2,42498,Comércio,Baixa,pouco provável
26e476d7-8ab6-4583-a0b8-f57b1e3c7a41,Análise de Perfil,Conversa com o Cliente,2025-09-19,1,1,1,35363,Educação,Alta,provável
57f0abab-2ef0-49ca-8f5c-31c929f24aeb,Análise de Perfil,Conversa com o Cliente,2025-01-13,1,4,4,15376,Saúde,Alta,provável
38dcf411-e9ce-4c5c-8a69-293df7471d51,Análise de Perfil,Conversa com o Cliente,2025-05-10,1,6,6,24958,Serviços,Média,provável
c0e797cf-48ef-46ca-b468-abb8599f3568,Análise de Perfil,Conversa com o Cliente,2025-05-02,1,7,7,41096,Saúde,Baixa,pouco provável
c2bbe58f-4568-42c9-8ed2-7eb605d98935,Análise de Perfil,Análise de Perfil,2025-02-26,1,10,10,40260,Comércio,Baixa,pouco provável
83df948e-4764-43e9-932e-8a47805692df,Análise de Perfil,Análise de Perfil,2025-01-29,1,10,10,5596,Saúde,Alta,provável
8107b09c-2da0-4485-8274-dcfac7a01f72,Análise de Perfil,Conversa com o Cliente,2025-06-09,1,13,13,44944,Tecnologia,Média,provável
2d3a255b-2624-48a7-924d-a6499a31c61b,Análise de Perfil,Análise de Perfil,2025-07-13,1,12,12,40896,Comércio,Média,provável
eed77dca-0bb2-4375-bdb4-c2e400c922cf,Análise de Perfil,Conversa com o Cliente,2025-06-12,1,6,6,17754,Saúde,Baixa,pouco provável
a4fd17d3-d25a-46ff-946a-3b69dab59442,Análise de Perfil,Conversa com o Cliente,2025-10-17,1,12,12,28300,Tecnologia,Baixa,pouco provável
b42d4d57-45bf-434b-83c5-e0958675b9f0,Análise de Perfil,Conversa com o Cliente,2025-10-08,1,13,13,48968,Tecnologia,Baixa,pouco provável
6ed221cb-95cb-49b8-8ffa-5d02090df7d1,Análise de Perfil,Conversa com o Cliente,2025-05-05,1,3,3,26770,Comércio,Média,pouco provável
0dcc637a-66f1-4f9a-b7d6-9010b2ced7ad,Análise de Perfil,Conversa com o Cliente,2025-02-25,1,15,15,37126,Saúde,Média,provável
ff597ec8-646a-46be-a2b3-f5df90e63812,Análise de Perfil,Conversa com o Cliente,2025-05-03,1,1,1,32931,Indústria,Alta,provável
124d0d1f-3c41-46d8-abf4-e4478e984cae,Análise de Perfil,Análise de Perfil,2025-08-05,1,1,1,44556,Comércio,Baixa,pouco provável
d5504d23-0b45-43d3-8a39-f91e25cbec87,Análise de Perfil,Análise de Perfil,2025-05-26,1,15,15,41530,Indústria,Alta,muito provável
45e5ae6d-bfc1-4417-b343-b899148a94f0,Análise de Perfil,Conversa com o Cliente,2025-05-04,1,11,11,38781,Saúde,Alta,provável
d6442628-6167-41f0-a57d-a7e1eac7616a,Análise de Perfil,Análise de Perfil,2025-10-06,1,4,4,13407,Educação,Média,pouco provável
598cf72a-c463-46c0-babb-3bb6e90893f7,Análise de Perfil,Análise de Perfil,2025-02-28,1,1,1,38114,Saúde,Baixa,pouco provável
5845bc85-e958-41ef-acd0-11246b96bbb5,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,8,8,47553,Tecnologia,Baixa,pouco provável
825c71a6-1d6e-467d-a4bd-5b4f0445c8f8,Análise de Perfil,Conversa com o Cliente,2025-04-16,1,10,10,7269,Tecnologia,Alta,provável
265ee2d2-fe7a-4149-8fb8-8de35f69a385,Análise de Perfil,Conversa com o Cliente,2025-06-24,1,6,6,27775,Educação,Média,pouco provável
f06fa44f-6a3f-4b4d-a58f-89452583a648,Análise de Perfil,Conversa com o Cliente,2025-10-19,1,8,8,34514,Indústria,Baixa,pouco provável
3cd2aec9-e461-4926-90b8-6848c773f56d,Análise de Perfil,Conversa com o Cliente,2025-08-19,1,9,9,39186,Tecnologia,Média,pouco provável
15563a42-548f-41f5-a648-a5f2699367fd,Análise de Perfil,Conversa com o Cliente,2025-07-15,1,1,1,41053,Indústria,Baixa,pouco provável
2e891fc5-c0c2-43cc-ac96-3caf006a612a,Análise de Perfil,Conversa com o Cliente,2025-09-05,1,3,3,29670,Saúde,Média,provável
7b4e6101-20f3-40fd-a440-76a168977957,Análise de Perfil,Conversa com o Cliente,2025-08-27,1,15,15,41473,Educação,Alta,provável
052e2eef-7d5b-4e84-b1e5-0a893c0e6583,Análise de Perfil,Conversa com o Cliente,2025-05-02,1,9,9,36986,Comércio,Média,pouco provável
a51094b7-b8c5-45b1-8093-1c67e913a972,Análise de Perfil,Conversa com o Cliente,2025-05-23,1,12,12,15342,Serviços,Média,provável
5d7fb031-df74-45e6-ade7-cb038a849e66,Análise de Perfil,Conversa com o Cliente,2025-04-06,1,5,5,19075,Educação,Baixa,pouco provável
32118b86-b7cd-44e0-a2f3-37849bbae98c,Análise de Perfil,Conversa com o Cliente,2025-01-15,1,6,6,31655,Saúde,Média,pouco provável
251f7ce0-dd0d-4f3c-b79a-0ee7407e10fd,Análise de Perfil,Análise de Perfil,2025-10-23,1,15,15,35455,Tecnologia,Média,provável
57554ca4-52ef-4970-ab89-b1e75b9318ae,Análise de Perfil,Conversa com o Cliente,2025-08-11,1,14,14,37251,Tecnologia,Baixa,pouco provável
49cfb96d-55cc-407a-b8d9-072c7f66e16c,Análise de Perfil,Análise de Perfil,2025-06-30,1,6,6,22258,Saúde,Média,pouco provável
659cc8dd-cd43-4a95-ac84-8f38943cfc7c,Análise de Perfil,Conversa com o Cliente,2025-07-17,1,4,4,32154,Indústria,Baixa,pouco provável
f61e27cb-337d-4c86-b169-3860d63e2c9d,Análise de Perfil,Conversa com o Cliente,2025-04-02,1,12,12,30511,Comércio,Alta,provável
57bf7381-7d6a-44ef-86c3-0dddc837e328,Análise de Perfil,Análise de Perfil,2025-06-27,1,7,7,31487,Indústria,Média,pouco provável
37d5da14-e621-4718-bad8-8affcc9aad9e,Análise de Perfil,Conversa com o Cliente,2025-04-19,1,5,5,23031,Saúde,Média,pouco provável
0c7232cc-f1c1-4958-a529-fd1f6115a4e0,Análise de Perfil,Conversa com o Cliente,2025-03-12,1,4,4,11177,Saúde,Média,provável
decd72aa-8743-4695-9fc2-7a03640ba49e,Análise de Perfil,Conversa com o Cliente,2025-08-26,1,10,10,18182,Serviços,Média,pouco provável
83e3e7da-f3e8-4615-9b42-9a59e5175f43,Análise de Perfil,Conversa com o Cliente,2025-07-06,1,15,15,46960,Comércio,Baixa,pouco provável
61e64f67-1f70-4f6e-9d16-e9126f7a72d7,Análise de Perfil,Análise de Perfil,2025-03-15,1,13,13,6674,Comércio,Baixa,pouco provável
1b5fad5e-f37f-42f5-99a6-778703b47fa4,Análise de Perfil,Conversa com o Cliente,2025-07-27,1,4,4,39228,Serviços,Baixa,pouco provável
df9a3538-b34b-4735-94bf-5ea0eb803c8c,Análise de Perfil,Conversa com o Cliente,2025-04-20,1,12,12,36477,Educação,Baixa,pouco provável
fab8c635-021b-40f3-8042-73e3d43e56cd,Análise de Perfil,Conversa com o Cliente,2025-08-16,1,10,10,38085,Saúde,Baixa,pouco provável
e4c3c02d-6094-4fe0-8a97-8b84ec583e67,Análise de Perfil,Análise de Perfil,2025-11-24,1,5,5,11129,Saúde,Alta,provável
6777f36b-6a53-4e8d-a463-ce4004e9e51c,Análise de Perfil,Conversa com o Cliente,2025-06-05,1,1,1,8022,Indústria,Média,provável
2e8775ee-75b8-4c19-8fb6-6d655d0af8be,Análise de Perfil,Conversa com o Cliente,2025-02-06,1,3,3,47653,Serviços,Baixa,pouco provável
469609a6-df04-4f5c-bed3-d0b4f640b0e4,Análise de Perfil,Conversa com o Cliente,2025-12-01,1,5,5,25589,Serviços,Média,pouco provável
7de856df-1682-423a-bf73-c0df7b4fe372,Análise de Perfil,Conversa com o Cliente,2025-09-29,1,6,6,40775,Saúde,Média,provável
4806b24f-f598-425f-aa03-d2003332fe2c,Análise de Perfil,Conversa com o Cliente,2025-08-18,1,1,1,40441,Educação,Alta,provável
82595bb7-911c-4e4f-9fd4-184a966b76de,Análise de Perfil,Conversa com o Cliente,2025-11-10,1,1,1,37301,Educação,Média,provável
80b1b52e-1a38-416c-994e-e6294b4571e7,Análise de Perfil,Análise de Perfil,2025-07-09,1,2,2,39471,Educação,Média,provável
f1a2eeb0-13ae-43aa-8cd2-07c785ccd3bc,Análise de Perfil,Conversa com o Cliente,2025-03-01,1,15,15,23557,Comércio,Média,provável
dd50989d-4b00-49fe-ad75-de9af35a803c,Análise de Perfil,Análise de Perfil,2025-05-26,1,10,10,42607,Educação,Média,pouco provável
2435e4b2-d248-4ec0-a348-38f7c1c922c2,Análise de Perfil,Conversa com o Cliente,2025-10-29,1,3,3,18679,Educação,Baixa,pouco provável
0df10082-4762-425c-b6af-e0f638b00236,Análise de Perfil,Conversa com o Cliente,2025-04-14,1,7,7,25673,Indústria,Baixa,pouco provável
3ef22c87-b03b-4550-a299-b3eb52dcf22a,Análise de Perfil,Conversa com o Cliente,2025-05-20,1,5,5,30584,Serviços,Média,pouco provável
fb4bb531-4378-4ac0-9e38-9c88611977f9,Análise de Perfil,Conversa com o Cliente,2025-07-30,1,6,6,7013,Serviços,Baixa,pouco provável
5e27981e-3124-4aa2-b46f-ed43b974b2d4,Análise de Perfil,Conversa com o Cliente,2025-05-25,1,12,12,8454,Educação,Baixa,pouco provável
0269949a-e82e-4b7f-a1aa-1b0464fe6238,Análise de Perfil,Conversa com o Cliente,2025-07-20,1,5,5,25637,Tecnologia,Média,pouco provável
